jday,mjd,filter,instrument,system,obsmag,obsmagerr,mag,magerr,limmag,fnu,fnuerr,amag,amagerr,snr,source
2458229.8996412004,58229.3996,r,P48+ZTF,PS1,17.827492834780852,0.016295354627919208,17.793976287333287,0.016295354627919208,20.423183452552433,2.7695517536390253e-27,4.1567028701946326e-29,-19.44602371266672,0.016295354627919208,74.1165686664204,forced
2458229.9005903,58229.4005,r,P48+ZTF,PS1,17.90744054403003,0.019213348381895142,17.87392399658246,0.01921334838189515,20.36988345255243,2.5729443996136327e-27,4.553120444945962e-29,-19.36607600341754,0.01921334838189515,62.8602441499432,forced
2458229.968287,58229.4682,g,P48+ZTF,PS1,17.715867390737454,0.014777084025163712,17.671173423173812,0.014777084025163712,20.507406032436357,3.101206108462242e-27,4.2208027183091313e-29,-19.56882657682619,0.014777084025163712,81.7316710229955,forced
2458229.9859028,58229.4859,g,P48+ZTF,PS1,17.73931964006668,0.01556256122444902,17.69462567250304,0.015562561224449024,20.53960603243636,3.034937354232542e-27,4.350172553943068e-29,-19.545374327496962,0.015562561224449024,77.6064911684615,forced
2458230.8576042005,58230.3576,g,P48+ZTF,PS1,17.662872820781935,0.013030374329190584,17.618178853218293,0.013030374329190587,20.71180603243636,3.2563303628518606e-27,3.908058272489973e-29,-19.621821146781713,0.013030374329190587,92.687726362414,forced
2458230.8783681,58230.3783,g,P48+ZTF,PS1,17.728858570876163,0.031583919320310516,17.684164603312517,0.03158391932031053,19.56430603243636,3.064320303096589e-27,8.914066308229319e-29,-19.55583539668748,0.03158391932031053,38.23957875447021,forced
2458230.9014005,58230.4014,g,P48+ZTF,PS1,17.63324318885806,0.013560531590384266,17.58854922129442,0.013560531590384268,20.736706032436363,3.3464189545696164e-27,4.1795806153679056e-29,-19.651450778705577,0.013560531590384268,89.0640431146711,forced
2458230.9398727003,58230.4398,r,P48+ZTF,PS1,17.769204970983264,0.023805089528664572,17.7356884235357,0.023805089528664586,19.98348345255243,2.922298873056002e-27,6.407227280231566e-29,-19.504311576464303,0.023805089528664586,50.735191261076295,forced
2458230.9620255,58230.462,r,P48+ZTF,PS1,17.652116323095,0.0384905973977319,17.618599775647432,0.0384905973977319,19.22288345255243,3.2550681807280245e-27,1.1539591136180349e-28,-19.62140022435257,0.0384905973977319,31.3779429751074,forced
2458231.8079514,58231.3079,r,P48+ZTF,PS1,17.733267515301048,0.017470516155557884,17.699750967853475,0.01747051615555789,20.35758345255243,3.0206444773646327e-27,4.860500912719553e-29,-19.540249032146527,0.01747051615555789,69.1310868820338,forced
2458231.8524653,58231.3524,r,P48+ZTF,PS1,17.823932722099013,0.021212589873075973,17.79041617465144,0.02121258987307598,20.12188345255243,2.7786479772148368e-27,5.428788289825991e-29,-19.449583825348558,0.02121258987307598,56.935799798627386,forced
2458231.8574653,58231.3574,r,P48+ZTF,PS1,17.808552398061995,0.02088713804319793,17.77503585061443,0.02088713804319793,20.160683452552426,2.818289870821962e-27,5.421759845497501e-29,-19.464964149385573,0.02088713804319793,57.8229419332613,forced
2458231.879375,58231.3793,g,P48+ZTF,PS1,17.67099218711487,0.01414007638863823,17.626298219551227,0.014140076388638234,20.710106032436357,3.232069658022373e-27,4.209283217926514e-29,-19.61370178044877,0.014140076388638234,85.4136665905351,forced
2458231.8988426,58231.3988,g,P48+ZTF,PS1,17.670454923802772,0.01389819171208475,17.625760956239137,0.01389819171208475,20.882006032436358,3.233669404027662e-27,4.139325658822539e-29,-19.61423904376086,0.01389819171208475,86.9002094116803,forced
2458231.975787,58231.4757,g,P48+ZTF,PS1,17.726504980358317,0.014223063328451866,17.681811012794675,0.014223063328451873,20.784006032436363,3.070970148479482e-27,4.022947996962045e-29,-19.55818898720533,0.014223063328451873,84.9153056787595,forced
2458232.033952,58231.533952,o,ATLAS,ATLAS,17.858,0.053,17.827912294371323,0.053,19.469912294371323,2.6833392891523885e-27,1.4393390823039632e-28,-19.41208770562868,0.053,18.642857142857142,forced
2458232.04512,58231.54512,o,ATLAS,ATLAS,17.871,0.095,17.84091229437132,0.09500000000000004,18.719912294371323,2.6524963088173038e-27,2.4674384268067937e-28,-19.39908770562868,0.09500000000000004,10.75,forced
2458232.064691,58231.564691,o,ATLAS,ATLAS,17.820999999999994,0.241,17.79091229437132,0.241,16.979912294371324,2.7758682301576435e-27,6.682645739268401e-28,-19.449087705628678,0.241,4.153846153846153,forced
2458232.0686080004,58231.568608,o,ATLAS,ATLAS,17.921,0.065,17.890912294371322,0.065,19.199912294371323,2.529124387476964e-27,1.6449589512045295e-28,-19.34908770562868,0.065,15.375,forced
2458232.8403009,58232.3403,i,P48+ZTF,PS1,18.004995837447737,0.033288028315854465,17.9794133767617,0.033288028315854465,19.78871753931396,2.3347191702584707e-27,7.158110552870949e-29,-19.260586623238304,0.033288028315854465,36.281985786722394,forced
2458232.8795949,58232.3795,r,P48+ZTF,PS1,17.776927700828853,0.02418504032250961,17.74341115338128,0.024185040322509614,20.059683452552427,2.9015866114461745e-27,6.463355361048564e-29,-19.496588846618717,0.024185040322509614,49.93813341298229,forced
2458232.9014583,58232.4014,r,P48+ZTF,PS1,17.851266221314326,0.029457668073819374,17.81774967386675,0.029457668073819394,19.85878345255243,2.7095684729456202e-27,7.351469753843087e-29,-19.422250326133245,0.029457668073819394,40.9997073494504,forced
2458232.9024074,58232.4024,r,P48+ZTF,PS1,17.793897446228577,0.027001669671860292,17.760380898781012,0.027001669671860292,19.84188345255243,2.8565882171687682e-27,7.104179734496584e-29,-19.47961910121899,0.027001669671860292,44.7289291699803,forced
2458232.9560417,58232.456,g,P48+ZTF,PS1,17.716204443550797,0.014130468479922316,17.671510475987155,0.014130468479922319,20.93000603243636,3.10024352840783e-27,4.034856097297512e-29,-19.568489524012847,0.014130468479922319,85.47174298855809,forced
2458232.9569792,58232.4569,g,P48+ZTF,PS1,17.729635012220754,0.014009374484296705,17.684941044657112,0.014009374484296705,20.92750603243636,3.0621297024440926e-27,3.951099865052752e-29,-19.555058955342886,0.014009374484296705,86.2105422035536,forced
2458232.9667361,58232.4667,g,P48+ZTF,PS1,17.727073203159453,0.014628867318849943,17.682379235595818,0.01462886731884995,20.914306032436357,3.069363368943044e-27,4.13556343436192e-29,-19.557620764404188,0.01462886731884995,82.559759679247,forced
2458232.9868519,58232.4868,g,P48+ZTF,PS1,17.78056299481581,0.015751680487407375,17.735869027252168,0.015751680487407375,20.85600603243636,2.9218128119470775e-27,4.238917488070349e-29,-19.504130972747838,0.015751680487407375,76.6747250358069,forced
2458234.8169676,58234.3169,g,P48+ZTF,PS1,17.98607487164,0.04695361058034148,17.941380904076354,0.04695361058034148,19.35230603243636,2.417951794895632e-27,1.0456643748456258e-28,-19.298619095923645,0.04695361058034148,25.7223194403182,forced
2458234.8579282,58234.3579,g,P48+ZTF,PS1,18.024938949514414,0.0418261385501634,17.980244981950776,0.041826138550163414,19.542306032436358,2.332931607864805e-27,8.987221779193248e-29,-19.259755018049226,0.041826138550163414,28.8756220891714,forced
2458234.9583681,58234.4583,g,P48+ZTF,PS1,18.057869837010838,0.031653689273722536,18.013175869447192,0.031653689273722564,19.92100603243636,2.2632350079962717e-27,6.598263683440878e-29,-19.22682413055281,0.031653689273722564,38.1552924140968,forced
2458234.9773495,58234.4773,g,P48+ZTF,PS1,18.07150451368441,0.022532127749135617,18.026810546120764,0.022532127749135617,20.539106032436358,2.2349910150481592e-27,4.638244800950886e-29,-19.213189453879234,0.022532127749135617,53.6014966571533,forced
2458235.8027546,58235.3027,g,P48+ZTF,PS1,18.18349304039517,0.035779826410812794,18.13879907283153,0.035779826410812794,19.81580603243636,2.015952852075923e-27,6.643459321293245e-29,-19.10120092716847,0.035779826410812794,33.755216035896,forced
2458235.8599421,58235.3599,g,P48+ZTF,PS1,18.167899102065412,0.04038601362959242,18.123205134501763,0.04038601362959243,19.706806032436358,2.0451159988584086e-27,7.607196134938943e-29,-19.116794865498235,0.04038601362959243,29.9052979405442,forced
2458235.8810069,58235.380999999994,g,P48+ZTF,PS1,18.2099028989638,0.03809131123447765,18.165208931400155,0.03809131123447765,19.751906032436363,1.967507640013777e-27,6.902684606402431e-29,-19.07479106859985,0.03809131123447765,31.706857314238896,forced
2458235.8819560003,58235.3819,g,P48+ZTF,PS1,18.22964165513613,0.042295590102982734,18.18494768757249,0.04229559010298275,19.77200603243636,1.932061404441736e-27,7.526476215672033e-29,-19.055052312427517,0.04229559010298275,28.5551228220993,forced
2458235.9444560003,58235.4444,g,P48+ZTF,PS1,18.35885782315511,0.048319730816933394,18.31416385559147,0.0483197308169334,19.629906032436363,1.7152777643452663e-27,7.633692188416821e-29,-18.92583614440853,0.0483197308169334,24.995084819483104,forced
2458235.9453935,58235.4453,g,P48+ZTF,PS1,18.34232140982844,0.04482808760779584,18.2976274422648,0.044828087607795865,19.667106032436358,1.7416024344270913e-27,7.190762007042076e-29,-18.9423725577352,0.044828087607795865,26.9419427567507,forced
2458235.9749074,58235.4749,g,P48+ZTF,PS1,18.349293737120387,0.03913415156062038,18.304599769556745,0.03913415156062039,19.815106032436358,1.730454131802338e-27,6.237229076996697e-29,-18.935400230443253,0.03913415156062039,30.8619382830616,forced
2458236.8573611,58236.3573,g,P48+ZTF,PS1,18.505987700297826,0.07167736397397567,18.46129373273419,0.07167736397397567,19.350306032436357,1.4978989174548586e-27,9.888723009522735e-29,-18.778706267265807,0.07167736397397567,16.8498910013258,forced
2458236.8779977,58236.3779,g,P48+ZTF,PS1,18.385059707741238,0.06202180472567299,18.340365740177607,0.06202180472567299,19.52290603243636,1.6743787512096303e-27,9.564753527536111e-29,-18.8996342598224,0.06202180472567299,19.4730833061992,forced
2458236.9421759,58236.4421,g,P48+ZTF,PS1,18.411078613378827,0.05816537729333294,18.36638464581519,0.05816537729333294,19.44900603243636,1.634730410117275e-27,8.757625531934648e-29,-18.87361535418481,0.05816537729333294,20.764169793536,forced
2458236.9649306,58236.4649,g,P48+ZTF,PS1,18.501449809878718,0.06241239963347508,18.45675584231508,0.06241239963347508,19.59980603243636,1.5041725645546975e-27,8.646577207730708e-29,-18.783244157684926,0.06241239963347508,19.3512151001492,forced
2458236.9853241,58236.4853,g,P48+ZTF,PS1,18.50657336453812,0.054308829175753484,18.46187939697448,0.054308829175753484,19.720706032436357,1.4970911436472867e-27,7.488491847703133e-29,-18.778120603025524,0.054308829175753484,22.2386633730461,forced
2458237.8180787005,58237.318,g,P48+ZTF,PS1,18.589079304603807,0.097867554466484,18.544385337040165,0.097867554466484,19.118606032436357,1.3875411289874064e-27,1.250720538014231e-28,-18.69561466295984,0.097867554466484,12.3407167657128,forced
2458237.8363773,58237.3363,g,P48+ZTF,PS1,18.730406042464995,0.1329755989566782,18.685712074901353,0.13297559895667824,18.868306032436358,1.218190392528235e-27,1.4919793259155391e-28,-18.55428792509865,0.13297559895667824,9.08253679396708,forced
2458237.857662,58237.3576,g,P48+ZTF,PS1,18.933659220248288,0.16806763153014734,18.888965252684645,0.1680676315301474,18.91900603243636,1.0102152004093958e-27,1.563772814469085e-28,-18.35103474731536,0.1680676315301474,7.18612953147496,forced
2458237.8782407003,58237.3782,g,P48+ZTF,PS1,18.760819294777068,0.08744875473194356,18.716125327213426,0.08744875473194356,19.347906032436363,1.1845403774483759e-27,9.540676684042511e-29,-18.523874672786576,0.08744875473194356,13.811011648204401,forced
2458237.9194792,58237.4194,g,P48+ZTF,PS1,18.736569691045094,0.09939594693865517,18.691875723481452,0.09939594693865512,19.183206032436363,1.2112944033225193e-27,1.1089042965694984e-28,-18.548124276518546,0.09939594693865512,12.150955923476904,forced
2458237.9581019,58237.4581,g,P48+ZTF,PS1,18.72285640916207,0.08292482464861538,18.67816244159843,0.08292482464861538,19.378406032436363,1.2266905605308615e-27,9.369043712859731e-29,-18.56183755840157,0.08292482464861538,14.564465771758599,forced
2458237.9623032003,58237.4623,g,P48+ZTF,PS1,18.59763163314869,0.07096750906890077,18.552937665585052,0.07096750906890077,19.356406032436357,1.3766544208864902e-27,8.998293938329941e-29,-18.687062334414954,0.07096750906890077,17.0184326048595,forced
2458242.8154861,58242.3154,r,P48+ZTF,PS1,19.29999031023276,0.07066096395021647,19.266473762785196,0.0706609639502165,20.07348345255243,7.1352713691898315e-28,4.643716869565498e-29,-17.97352623721481,0.0706609639502165,17.0922628663084,forced
2458242.8365972,58242.3365,r,P48+ZTF,PS1,19.29709749021755,0.07665976220904247,19.26358094276998,0.07665976220904247,20.06948345255243,7.154307833153258e-28,5.051388494335019e-29,-17.976419057230018,0.07665976220904247,15.754754977329998,forced
2458242.8559375,58242.3559,r,P48+ZTF,PS1,19.295417519170822,0.0744431060583054,19.261900971723254,0.07444310605830537,20.15768345255243,7.165386337627787e-28,4.912920953940068e-29,-17.978099028276745,0.07444310605830537,16.223876651222803,forced
2458242.856875,58242.3568,r,P48+ZTF,PS1,19.10827042410507,0.055834036480616064,19.074753876657496,0.05583403648061607,20.23068345255243,8.513310028319324e-28,4.377973771242767e-29,-18.165246123342506,0.05583403648061607,21.63117421473089,forced
2458242.899375,58242.3993,g,P48+ZTF,PS1,20.02258996196754,0.12715975052278014,19.977895994403895,0.12715975052278022,20.126006032436358,3.705455501583948e-28,4.33977235989514e-29,-17.262104005596107,0.12715975052278022,9.49794070260841,forced
2458242.9184143995,58242.4184,g,P48+ZTF,PS1,20.001258774028994,0.12097884098048685,19.95656480646535,0.12097884098048685,20.10580603243636,3.7789755097672063e-28,4.2107472815381215e-29,-17.28343519353465,0.12097884098048685,9.9831983877135,forced
2458242.9193634,58242.4193,g,P48+ZTF,PS1,19.831422029526895,0.10065933196204273,19.786728061963252,0.10065933196204274,20.16900603243636,4.418845072748236e-28,4.0967409129153017e-29,-17.453271938036746,0.10065933196204274,11.9984480989728,forced
2458242.9853819,58242.4853,i,P48+ZTF,PS1,19.627405863249322,0.15770401237512324,19.60182340256328,0.1577040123751232,19.45481753931396,5.239268299755119e-28,7.610077191496413e-29,-17.638176597436722,0.1577040123751232,7.658370589525711,forced
2458243.7976389,58243.2976,r,P48+ZTF,PS1,19.418553015385577,0.06590782534713836,19.385036467938008,0.06590782534713834,20.232683452552433,6.397133482941193e-28,3.883274357696713e-29,-17.854963532061998,0.06590782534713834,18.3249221752131,forced
2458243.8179861,58243.3179,r,P48+ZTF,PS1,19.33133732127992,0.06511342878610248,19.297820773832353,0.06511342878610249,20.19238345255243,6.932209680482633e-28,4.157362897012268e-29,-17.942179226167653,0.06511342878610249,18.548489808320802,forced
2458244.056294,58243.55629400001,o,ATLAS,ATLAS,-14.722,3.89,,0.0,15.229912294371324,-4.8207578263737744e-26,1.8751503944387133e-25,,0.0,-0.2570864630736334,forced
2458244.058575,58243.558575,o,ATLAS,ATLAS,16.03,0.585,15.999912294371324,0.585,15.859912294371323,1.4455076783709802e-26,8.461257605258299e-27,-21.240087705628678,0.585,1.7083839611178615,forced
2458244.074818,58243.574818,o,ATLAS,ATLAS,-16.934,1.666,,0.0,16.79991229437132,-6.291967988357326e-27,1.0476332320483848e-26,,0.0,-0.6005888125613347,forced
2458244.7327778,58244.2327,g,P48+ZTF,PS1,20.61987301534261,0.1586748402908014,20.57517904777897,0.1586748402908015,20.34530603243636,2.137609549170317e-28,3.1240079526891385e-29,-16.664820952221035,0.1586748402908015,7.611514011990828,forced
2458244.7522801,58244.2522,g,P48+ZTF,PS1,20.508584495291625,0.2030170018309703,20.463890527727987,0.20301700183097032,19.88290603243636,2.368338575940243e-28,4.428451357713809e-29,-16.77610947227202,0.20301700183097032,5.94903756498881,forced
2458244.7908449,58244.2908,g,P48+ZTF,PS1,20.654665270108822,0.16095870813369728,20.609971302545183,0.16095870813369728,20.474306032436363,2.070196066108825e-28,3.0690335545968966e-29,-16.63002869745482,0.16095870813369728,7.50351307007661,forced
2458244.8119792,58244.3119,r,P48+ZTF,PS1,19.577490456478067,0.06368759912473722,19.54397390903049,0.06368759912473725,20.60528345255243,5.525994348057233e-28,3.24146244052932e-29,-17.696026090969507,0.06368759912473725,18.963750978559503,forced
2458244.8330671,58244.333,r,P48+ZTF,PS1,19.459173445549172,0.0933193789349458,19.4256568981016,0.09331937893494584,20.087383452552427,6.162220589870358e-28,5.296448582876011e-29,-17.814343101898398,0.09331937893494584,12.942175398164501,forced
2458244.8522222,58244.3522,r,P48+ZTF,PS1,19.669851640452183,0.2199975456160872,19.636335093004615,0.21999754561608725,19.34298345255243,5.075349601517218e-28,1.0283938682196866e-28,-17.603664906995387,0.21999754561608725,5.4898602020382095,forced
2458245.8159838,58245.3159,g,P48+ZTF,PS1,20.082119668526662,0.6198264278309811,20.037425700963027,0.6198264278309811,18.513106032436358,3.5077587740574916e-28,2.0025136686873084e-28,-17.202574299036975,0.6198264278309811,1.94853868114379,forced
2458245.8174421,58245.3174,g,P48+ZTF,PS1,20.90927787382036,2.220876247323404,20.864583906256726,2.220876247323405,18.06730603243636,1.6374439294781372e-28,3.3493958416096236e-28,-16.375416093743276,2.220876247323405,0.5438194819181961,forced
2458245.9435301004,58245.4435,g,P48+ZTF,PS1,18.89435254490318,2.170593852506623,18.849658577339547,2.170593852506623,16.075606032436358,1.0474578818533543e-27,2.094068180785214e-27,-18.390341422660452,2.170593852506623,0.5564172075900401,forced
2458246.7754167,58246.2754,i,P48+ZTF,PS1,20.334027752431272,0.2423717380341315,20.308445291745233,0.2423717380341316,19.753817539313953,2.73288831227933e-28,6.100698191674133e-29,-16.93155470825477,0.2423717380341316,4.983071788897121,forced
2458246.8172106,58246.3172,g,P48+ZTF,PS1,22.508697937254897,0.6518957212910055,22.464003969691262,0.6518957212910055,20.85530603243636,3.753171519930384e-29,2.253472293169892e-29,-14.775996030308745,0.6518957212910055,1.8526824625141296,forced
2458246.8386111,58246.3386,g,P48+ZTF,PS1,,0.0,,0.0,20.75510603243636,-2.877639764307589e-29,2.5860828143186715e-29,,0.0,-1.23779521354917,forced
2458246.8612847,58246.3612,g,P48+ZTF,PS1,24.69747895165856,5.877284627856172,24.652784984094914,5.877284627856172,20.81240603243636,4.999033031101229e-30,2.7060661566850564e-29,-12.587215015905088,5.877284627856172,0.205495538619914,forced
2458246.9215162,58246.4215,r,P48+ZTF,PS1,19.956296233160923,0.14272327122261325,19.92277968571335,0.1427232712226133,20.01388345255243,3.89841550533443e-28,5.124583771527036e-29,-17.31722031428665,0.1427232712226133,8.462220350457361,forced
2458247.7785301004,58247.2785,r,P48+ZTF,PS1,20.085607043383497,0.09819760692814417,20.052090495935925,0.09819760692814417,20.65458345255243,3.4606987941509533e-28,3.129971519743532e-29,-17.187909504064073,0.09819760692814417,12.299238321638699,forced
2458247.817963,58247.3179,g,P48+ZTF,PS1,,0.0,,0.0,20.99310603243636,-2.60964340309433e-29,2.0214278285813652e-29,,0.0,-1.43607700345553,forced
2458247.8379398,58247.3379,g,P48+ZTF,PS1,,0.0,,0.0,20.94810603243636,-5.680409998311449e-29,2.0655957163896187e-29,,0.0,-3.05906820396858,forced
2458247.8632292,58247.3632,g,P48+ZTF,PS1,,0.0,,0.0,20.98030603243636,-4.988580755544679e-29,2.2812206259699538e-29,,0.0,-2.4325653621647203,forced
2458247.9006134,58247.4006,r,P48+ZTF,PS1,20.062214776025343,0.1040888149313452,20.028698228577774,0.10408881493134524,20.55288345255243,3.5360688182092286e-28,3.390005889000221e-29,-17.211301771422228,0.10408881493134524,11.6031273006658,forced
2458247.9204282,58247.4204,r,P48+ZTF,PS1,20.121634919022693,0.10728463977305776,20.088118371575124,0.10728463977305773,20.52148345255243,3.347747168340373e-28,3.308002877979756e-29,-17.151881628424878,0.10728463977305773,11.257490100900199,forced
2458248.03442,58247.53442,o,ATLAS,ATLAS,20.797,0.6809999999999999,20.766912294371323,0.6810000000000004,19.589912294371324,1.7477688856548126e-28,1.2337192134033969e-28,-16.47308770562868,0.6810000000000004,1.4166666666666667,forced
2458248.044665,58247.544665,o,ATLAS,ATLAS,19.968,0.309,19.937912294371323,0.3090000000000001,19.629912294371323,3.8039675746604747e-28,1.2337192134033969e-28,-17.30208770562868,0.3090000000000001,3.083333333333333,forced
2458248.062012,58247.562012,o,ATLAS,ATLAS,19.89,0.263,19.859912294371323,0.263,19.559912294371323,4.112397378011323e-28,1.130909278953114e-28,-17.38008770562868,0.263,3.636363636363636,forced
2458248.065691,58247.565691,o,ATLAS,ATLAS,22.585,3.364,22.554912294371327,3.3640000000000008,19.52991229437132,3.084298033508493e-29,1.130909278953114e-28,-14.685087705628677,3.3640000000000008,0.2727272727272727,forced
2458248.7995602,58248.2995,r,P48+ZTF,PS1,20.313696116137518,0.14197507307103122,20.280179568689956,0.14197507307103124,20.45938345255243,2.8049696888042157e-28,3.6678870501396023e-29,-16.95982043131005,0.14197507307103124,8.50681562685016,forced
2458248.8531713,58248.3531,g,P48+ZTF,PS1,,0.0,,0.0,20.69800603243636,-1.042921614961867e-28,2.8665641433980304e-29,,0.0,-4.04710810617293,forced
2458248.8748148,58248.3748,g,P48+ZTF,PS1,,0.0,,0.0,20.70730603243636,-5.632706764229383e-29,2.69103655494648e-29,,0.0,-2.32837188485984,forced
2458249.7782407003,58249.2782,r,P48+ZTF,PS1,20.72257340036237,0.2355370782773788,20.6890568529148,0.23553707827737874,20.26538345255243,1.9247629878753963e-28,4.1755359041527286e-29,-16.550943147085203,0.23553707827737874,5.12766728303193,forced
2458249.8524306,58249.3524,g,P48+ZTF,PS1,,0.0,,0.0,20.47180603243636,-1.126798452714648e-28,3.524715757384152e-29,,0.0,-3.5561243834556,forced
2458249.8570139,58249.357,g,P48+ZTF,PS1,,0.0,,0.0,20.54780603243636,-1.1236725234114142e-28,3.2533800886686907e-29,,0.0,-3.84202121058367,forced
2458249.8800579,58249.38,g,P48+ZTF,PS1,,0.0,,0.0,20.32760603243636,-1.481179815138405e-28,3.699562025706429e-29,,0.0,-4.45361092009108,forced
2458249.913287,58249.4132,r,P48+ZTF,PS1,20.357795965331945,0.18268792905673664,20.324279417884377,0.1826879290567367,20.08108345255243,2.6933217164127957e-28,4.5318316226232916e-29,-16.915720582115625,0.1826879290567367,6.6110321380278885,forced
2458249.9224537,58249.4224,r,P48+ZTF,PS1,20.667882944742924,0.22287191447721166,20.63436639729536,0.2228719144772117,20.128983452552433,2.024200095826743e-28,4.1551285539231117e-29,-16.605633602704643,0.2228719144772117,5.419057726752441,forced
2458250.031269,58249.53126900001,o,ATLAS,ATLAS,-21.212,1.3259999999999998,,0.0,19.139912294371328,-1.2337192134033969e-28,1.6449589512045295e-28,,0.0,-0.75,forced
2458250.041369,58249.54136900001,o,ATLAS,ATLAS,21.576,1.939,21.545912294371323,1.9390000000000005,19.129912294371323,8.224794756022645e-29,1.6449589512045295e-28,-15.694087705628679,1.9390000000000005,0.5,forced
2458250.043241,58249.543241,o,ATLAS,ATLAS,20.085,0.56,20.054912294371327,0.56,18.969912294371323,3.495537771309625e-28,1.953388754555379e-28,-17.185087705628675,0.56,1.7894736842105263,forced
2458250.0589099997,58249.55891,o,ATLAS,ATLAS,21.428,1.789,21.397912294371327,1.7890000000000006,19.11991229437132,1.0280993445028308e-28,1.7477688856548124e-28,-15.842087705628677,1.7890000000000006,0.5882352941176471,forced
2458252.8960648,58252.39599999999,r,P48+ZTF,PS1,,0.0,,0.0,20.710083452552432,-2.477595449870701e-30,2.9237092077280084e-30,,0.0,-0.9426511905640892,forced
2458252.9268056,58252.4268,g,P48+ZTF,PS1,,0.0,,0.0,20.91470603243636,-2.3045815267625307e-28,2.1111023446666462e-29,,0.0,-12.1433241843089,forced
2458254.003968,58253.503968,o,ATLAS,ATLAS,-20.485,0.7170000000000001,,0.0,19.199912294371323,-2.3646284923565106e-28,1.7477688856548124e-28,,0.0,-1.3529411764705883,forced
2458254.014055,58253.51405499999,o,ATLAS,ATLAS,-21.253,1.725,,0.0,19.019912294371323,-1.1309092789531142e-28,2.0561986890056616e-28,,0.0,-0.55,forced
2458254.030828,58253.530828,o,ATLAS,ATLAS,20.655,0.8540000000000001,20.624912294371324,0.8540000000000003,19.169912294371322,2.0561986890056616e-28,1.7477688856548124e-28,-16.615087705628678,0.8540000000000003,1.1764705882352942,forced
2458254.034732,58253.53473200001,o,ATLAS,ATLAS,-20.957,1.34,,0.0,19.059912294371323,-1.542149016754246e-28,2.0561986890056616e-28,,0.0,-0.75,forced
2458254.8145602,58254.3145,g,P48+ZTF,PS1,,0.0,,0.0,20.90860603243636,-2.655126229050697e-28,2.100907037360188e-29,,0.0,-14.0583107295359,forced
2458254.8150231005,58254.315,g,P48+ZTF,PS1,,0.0,,0.0,20.905206032436357,-8.630895232334902e-30,2.7175380116548107e-30,,0.0,-3.5329298850936,forced
2458254.8154745,58254.3154,g,P48+ZTF,PS1,,0.0,,0.0,20.930406032436363,-2.681757029801708e-28,1.9885531065892087e-29,,0.0,-15.0015811289759,forced
2458254.8159375,58254.3159,g,P48+ZTF,PS1,,0.0,,0.0,20.93130603243636,-2.8199539607909437e-28,2.1059663185083357e-29,,0.0,-14.895167728934501,forced
2458254.8163889,58254.3163,g,P48+ZTF,PS1,,0.0,,0.0,20.93050603243636,-2.6531823244116006e-28,1.9570699613541551e-29,,0.0,-15.0804932068516,forced
2458254.8168403,58254.3168,g,P48+ZTF,PS1,,0.0,,0.0,20.93290603243636,-2.639475959393193e-28,2.0063761369321712e-29,,0.0,-14.633902528002999,forced
2458254.8173032003,58254.3173,g,P48+ZTF,PS1,,0.0,,0.0,20.92680603243636,-3.0558643822270386e-28,2.0548987366241561e-29,,0.0,-16.5423975061763,forced
2458254.8177546,58254.3177,g,P48+ZTF,PS1,,0.0,,0.0,20.946406032436357,-2.9992682862350983e-28,1.9760343500840009e-29,,0.0,-16.884011009428598,forced
2458254.8182176,58254.3182,g,P48+ZTF,PS1,,0.0,,0.0,20.93520603243636,-2.8800329393333154e-28,2.107388241189842e-29,,0.0,-15.2022441655953,forced
2458254.818669,58254.3186,g,P48+ZTF,PS1,,0.0,,0.0,20.91190603243636,-2.54905436314467e-28,2.0142405989276637e-29,,0.0,-14.077403321048903,forced
2458254.8191319,58254.3191,g,P48+ZTF,PS1,,0.0,,0.0,20.92890603243636,-2.345364173738921e-28,2.1239468769340686e-29,,0.0,-12.283480416184899,forced
2458254.8195833,58254.3195,g,P48+ZTF,PS1,,0.0,,0.0,20.92540603243636,-2.812178199490688e-28,2.1470495579172364e-29,,0.0,-14.569866397485399,forced
2458254.8200463,58254.32,g,P48+ZTF,PS1,,0.0,,0.0,20.765006032436357,-2.385720756086459e-28,3.012481132126023e-29,,0.0,-8.80947595642022,forced
2458254.8204977,58254.3204,g,P48+ZTF,PS1,,0.0,,0.0,20.76000603243636,-2.830119036663493e-28,2.8844440879476344e-29,,0.0,-10.914337487903197,forced
2458254.8218634,58254.3218,g,P48+ZTF,PS1,,0.0,,0.0,20.77760603243636,-2.520318491329534e-28,2.632375902211896e-29,,0.0,-10.6503117518794,forced
2458254.8227778,58254.3227,g,P48+ZTF,PS1,,0.0,,0.0,20.82540603243636,-2.7251605515931516e-28,2.5856848227404995e-29,,0.0,-11.7238784859237,forced
2458254.8232407,58254.3232,g,P48+ZTF,PS1,,0.0,,0.0,20.81170603243636,-3.054792824414971e-28,2.568680725766347e-29,,0.0,-13.2289823160223,forced
2458254.8236921,58254.3236,g,P48+ZTF,PS1,,0.0,,0.0,20.778406032436358,-2.706324262193228e-28,2.760570869867554e-29,,0.0,-10.905252638591499,forced
2458254.8241551,58254.3241,g,P48+ZTF,PS1,,0.0,,0.0,20.737406032436358,-2.792629443516203e-28,2.8673493757694224e-29,,0.0,-10.8339667996754,forced
2458254.8246065,58254.3246,g,P48+ZTF,PS1,,0.0,,0.0,20.77740603243636,-2.6016823207793115e-28,2.6688818801990597e-29,,0.0,-10.8437554253533,forced
