jday,mjd,filter,instrument,system,obsmag,obsmagerr,mag,magerr,limmag,fnu,fnuerr,amag,amagerr,snr,source
2458797.8343,58797.3343,g,P60+SEDM,SDSS,,,,,19.363182978061367,0.0,6.527198326533929e-28,,0.0,0.0,marshal
2458797.8359,58797.3359,i,P60+SEDM,SDSS,18.96,0.04,18.830394641134404,0.04,99.0,1.066208507542324e-27,3.928057304784616e-29,-17.859605358865593,0.04,27.143405118953233,marshal
2458797.8376,58797.3376,u,P60+SEDM,SDSS,,,,,17.986282152610922,0.0,2.319995481020385e-27,,0.0,0.0,marshal
2458797.987301,58797.487301,o,ATLAS,ATLAS,19.115,0.223,18.95970861611005,0.2230000000000001,18.85470861611006,9.460855425615243e-28,2.076773142208224e-28,-17.730291383889945,0.2230000000000001,4.5555555555555545,forced
2458797.99054,58797.49054,o,ATLAS,ATLAS,19.559,0.325,19.40370861611006,0.3250000000000001,18.80470861611006,6.230319426624672e-28,2.076773142208224e-28,-17.28629138388994,0.3250000000000001,3.0,forced
2458797.997461,58797.497461,o,ATLAS,ATLAS,19.054,0.236,18.898708616110056,0.2360000000000001,18.85470861611006,1.0037736854006415e-27,2.307525713564693e-28,-17.79129138388994,0.2360000000000001,4.35,forced
2458798.008143,58797.50814299999,o,ATLAS,ATLAS,18.91,0.195,18.754708616110054,0.19500000000000012,18.954708616110054,1.1422252282145231e-27,2.192149427886459e-28,-17.935291383889943,0.19500000000000012,5.2105263157894735,forced
2458798.8340741,58798.334,r,P48+ZTF,PS1,21.155238700015108,16.25982810887079,20.982250068027657,16.259828108870796,15.653611368012548,1.4692644573043814e-28,2.2003491656211792e-27,-15.707749931972339,16.259828108870796,0.0742785078745658,forced
2458798.8345255,58798.3345,r,P48+ZTF,PS1,18.714834600415266,0.6080796998221726,18.541845968427808,0.6080796998221729,16.50941136801255,1.3907901705362167e-27,7.789288647730881e-28,-18.148154031572187,0.6080796998221729,1.98618005267572,forced
2458798.8349769,58798.3349,r,P48+ZTF,PS1,19.21851948124133,0.5160486154008902,19.04553084925388,0.5160486154008903,17.580411368012548,8.745560737743101e-28,4.156750497808175e-28,-17.644469150746122,0.5160486154008903,2.34039145572671,forced
2458798.8354282,58798.3354,r,P48+ZTF,PS1,18.675258592713767,0.2617287554830385,18.502269960726316,0.2617287554830385,17.66521136801255,1.4424209306452315e-27,3.477115651168359e-28,-18.187730039273685,0.2617287554830385,4.6145322014573695,forced
2458798.8358796,58798.3358,r,P48+ZTF,PS1,18.692977987420164,0.14282421479603208,18.519989355432717,0.14282421479603208,18.34691136801255,1.4190714342096912e-27,1.8667311861045382e-28,-18.170010644567284,0.14282421479603208,8.45623952456973,forced
2458798.836331,58798.3363,r,P48+ZTF,PS1,19.027117787946814,0.1741945935451448,18.854129155959363,0.17419459354514485,18.566711368012548,1.0431537835981394e-27,1.6736270609990194e-28,-17.835870844040638,0.17419459354514485,6.93337115489085,forced
2458798.8367824,58798.3367,r,P48+ZTF,PS1,18.92415835312937,0.13864589399252095,18.751169721141924,0.138645893992521,18.69081136801255,1.1469173208503483e-27,1.4645857491712514e-28,-17.938830278858074,0.138645893992521,8.71108213481601,forced
2458798.8372338,58798.3372,r,P48+ZTF,PS1,18.84362846875311,0.11645837933114925,18.670639836765663,0.11645837933114925,18.88151136801255,1.2352192900561439e-27,1.3249225365065283e-28,-18.01936016323434,0.11645837933114925,10.3707073476404,forced
2458798.8376852,58798.3376,r,P48+ZTF,PS1,18.96506005379185,0.12010905980804573,18.7920714218044,0.12010905980804573,18.97611136801255,1.1045145245206184e-27,1.221864026483813e-28,-17.897928578195593,0.12010905980804573,10.0554926676975,forced
2458798.8381366003,58798.3381,r,P48+ZTF,PS1,18.909066084984147,0.11278890248727773,18.736077452996696,0.11278890248727773,18.97491136801255,1.1629713576603212e-27,1.2081227694149507e-28,-17.9539225470033,0.11278890248727773,10.708108187860699,forced
2458798.8385880003,58798.3385,r,P48+ZTF,PS1,18.975662295260886,0.10989319568143796,18.802673663273435,0.10989319568143796,19.00501136801255,1.0937814021786946e-27,1.10707493344682e-28,-17.887326336726566,0.10989319568143796,10.990268894581304,forced
2458798.8390394,58798.33900000001,r,P48+ZTF,PS1,19.0126705806646,0.1154950762710948,18.83968194867715,0.1154950762710948,19.07791136801255,1.0571271345547984e-27,1.124517893928471e-28,-17.850318051322848,0.1154950762710948,10.4572057027691,forced
2458798.8394907,58798.3394,r,P48+ZTF,PS1,18.98445997686781,0.1327266544127163,18.81147134488036,0.13272665441271636,18.91701136801255,1.0849543416002159e-27,1.3263107495179042e-28,-17.878528655119634,0.13272665441271636,9.09957216632842,forced
2458798.8399421,58798.3399,r,P48+ZTF,PS1,18.89948854964218,0.11730889683155934,18.726499917654728,0.11730889683155934,18.90881136801255,1.1732755837040572e-27,1.267671316481411e-28,-17.96350008234527,0.11730889683155934,10.2955172441697,forced
2458798.8403935,58798.3403,r,P48+ZTF,PS1,18.94553772806544,0.11919433820428825,18.772549096077988,0.11919433820428822,19.05741136801255,1.1245541214256498e-27,1.2345584838270679e-28,-17.917450903922013,0.11919433820428822,10.1326605644126,forced
2458798.8408449,58798.3408,r,P48+ZTF,PS1,18.93457597805924,0.10118056490852806,18.761587346071785,0.10118056490852803,19.10421136801255,1.1359652902181576e-27,1.0586145076221163e-28,-17.92841265392821,0.10118056490852803,11.9366379434204,forced
2458798.8412963,58798.3412,r,P48+ZTF,PS1,18.958249935191407,0.10795541698567017,18.785261303203953,0.10795541698567017,19.14261136801255,1.1114641999515412e-27,1.1051356733299955e-28,-17.90473869679605,0.10795541698567017,11.1875420793767,forced
2458798.8417477,58798.3417,r,P48+ZTF,PS1,19.100002487477802,0.1381484682696888,18.927013855490348,0.1381484682696888,18.99151136801255,9.754262925770346e-28,1.2411269665592282e-28,-17.76298614450965,0.1381484682696888,8.742447783540419,forced
2458798.8421991,58798.3421,r,P48+ZTF,PS1,19.367612138973094,0.17318726204791027,19.194623506985646,0.17318726204791027,18.94751136801255,7.623433165616709e-28,1.2160242161699963e-28,-17.495376493014355,0.17318726204791027,6.97369861929992,forced
2458798.8426505,58798.3426,r,P48+ZTF,PS1,19.156686259428522,0.12329563538376136,18.983697627441064,0.1232956353837614,19.039411368012548,9.258080421624015e-28,1.0513427690959087e-28,-17.70630237255893,0.1232956353837614,9.79560846955099,forced
2458798.8431019,58798.3431,r,P48+ZTF,PS1,19.14441440310462,0.12446175700354692,18.971425771117172,0.124461757003547,19.15471136801255,9.363316237906084e-28,1.07334984800405e-28,-17.71857422888283,0.124461757003547,9.703830311421893,forced
2458798.8435532004,58798.3435,r,P48+ZTF,PS1,19.315995772969412,0.15574896455176154,19.14300714098196,0.15574896455176165,19.030511368012547,7.994607443798021e-28,1.1468272181701178e-28,-17.54699285901804,0.15574896455176165,7.75450272622813,forced
2458798.8440046003,58798.344000000005,r,P48+ZTF,PS1,19.460747091555586,0.1913650849275548,19.287758459568135,0.19136508492755486,19.01281136801255,6.996754184011821e-28,1.2332042099848023e-28,-17.402241540431863,0.19136508492755486,6.311265039184471,forced
2458798.8444560003,58798.3444,r,P48+ZTF,PS1,19.012411346233986,0.11167846799293688,18.83942271424653,0.11167846799293688,19.08151136801255,1.0573795683117974e-27,1.0876171371885007e-28,-17.85057728575347,0.11167846799293688,10.8145803925268,forced
2458798.8449074,58798.3449,r,P48+ZTF,PS1,19.353204776966702,0.14492419437742995,19.180216144979244,0.14492419437742995,19.18181136801255,7.725267775636451e-28,1.0311696375487843e-28,-17.50978385502075,0.14492419437742995,8.33370697979149,forced
2458798.8453588,58798.3453,r,P48+ZTF,PS1,19.084979141761846,0.11770021865976325,18.911990509774395,0.1177002186597633,19.221611368012546,9.890170898044359e-28,1.0721529522372058e-28,-17.778009490225607,0.1177002186597633,10.261287395863802,forced
2458798.8458102,58798.3458,r,P48+ZTF,PS1,19.184701369742,0.12178756844216418,19.011712737754547,0.1217875684421642,19.19301136801255,9.022250996860977e-28,1.0120303679358013e-28,-17.67828726224545,0.1217875684421642,9.91690519543788,forced
2458798.8462616,58798.3462,r,P48+ZTF,PS1,19.15020064305828,0.11881722231624067,18.977212011070822,0.11881722231624073,19.20071136801255,9.313548823603688e-28,1.0192254769415206e-28,-17.712787988929172,0.11881722231624073,10.1648207783322,forced
2458798.846713,58798.3467,r,P48+ZTF,PS1,19.072677852646045,0.10779919725242976,18.899689220658594,0.1077991972524298,19.18951136801255,1.0002862793215996e-27,9.931515358973364e-29,-17.790310779341407,0.1077991972524298,11.203754768188901,forced
2458798.8471644,58798.3471,r,P48+ZTF,PS1,19.05749449224953,0.10592106128846587,18.88450586026208,0.1059210612884659,19.17941136801255,1.0143729416211835e-27,9.895908237006252e-29,-17.805494139737913,0.1059210612884659,11.4024137931798,forced
2458798.8476157,58798.3476,r,P48+ZTF,PS1,19.15026916763511,0.11295386963351214,18.977280535647658,0.11295386963351214,19.181211368012548,9.3129610317903e-28,9.688679272891717e-29,-17.71271946435234,0.11295386963351214,10.6924691835924,forced
2458798.8480787,58798.348,r,P48+ZTF,PS1,19.34765168681884,0.13950774694105647,19.174663054831385,0.13950774694105647,19.155111368012548,7.7648805296619225e-28,9.977202410791222e-29,-17.51533694516861,0.13950774694105647,8.6572666873771,forced
2458798.8485301,58798.3485,r,P48+ZTF,PS1,19.3321610846823,0.13768110833405894,19.159172452694854,0.13768110833405894,19.17081136801255,7.876459040685619e-28,9.98805792527658e-29,-17.530827547305147,0.13768110833405894,8.77212411228881,forced
2458798.8489815,58798.3489,r,P48+ZTF,PS1,19.08518849933802,0.11586759414730205,18.912199867350566,0.11586759414730205,19.16661136801255,9.888264005209397e-28,1.0552557385080595e-28,-17.777800132649432,0.11586759414730205,10.4235854650475,forced
